"on_time_a","planned_dur_b","p85_pct_b","range7525_b","planned_layover_sec","ampeak_a","pmpeak_a","route_pair"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"29_1_607_1"
0,1900,"0.971985","241.93","646.0714285714285714",0,1,"29_1_84_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"29_1_98_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"29_1_99_0"
0,1900,"0.971985","241.93","433.8916256157635468",0,1,"30_1_30_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"30_1_33_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"30_1_38_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"30_1_47_0"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"30_1_50_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"30_1_60_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"3_0_3_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"3_0_3_1"
0,1900,"0.971985","241.93","120.0000000000000000",0,1,"31_0_31_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"3_1_1_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"31_1_15_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"31_1_160_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"3_1_123_0"
0,1900,"0.971985","241.93","542.0869565217391304",0,1,"31_1_38_1"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"3_1_14_0"
0,1900,"0.971985","241.93","333.5467980295566502",0,1,"31_1_41_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"31_1_42_0"
0,1900,"0.971985","241.93","615.7894736842105263",0,1,"31_1_44_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"31_1_46_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"31_1_47_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"3_1_15_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"31_1_5_0"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"31_1_50_0"
0,1900,"0.971985","241.93","692.2500000000000000",0,1,"31_1_60_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"3_1_185_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"3_1_20_0"
0,1900,"0.971985","241.93","582.3411371237458194",0,1,"3_1_3_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"3_1_3_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"3_1_417_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"3_1_421_0"
0,1900,"0.971985","241.93","598.8118811881188119",0,1,"3_1_54_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"3_1_73_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"3_1_74_0"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"3_1_75_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"32_0_32_0"
0,1900,"0.971985","241.93","189.8630136986301370",0,1,"32_0_32_1"
0,1900,"0.971985","241.93","361.4634146341463415",0,1,"32_1_132_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"32_1_14_1"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"32_1_192_0"
0,1900,"0.971985","241.93","459.5121951219512195",0,1,"32_1_32_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"32_1_32_1"
0,1900,"0.971985","241.93","589.2592592592592593",0,1,"32_1_38_0"
0,1900,"0.971985","241.93","530.5691056910569106",0,1,"32_1_4_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"33_0_33_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"33_0_33_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"33_1_160_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"33_1_37_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"33_1_37_1"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"33_1_42_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"33_1_46_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"33_1_49_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"33_1_50_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"33_1_59_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"34_0_34_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"34_0_34_1"
0,1900,"0.971985","241.93","593.2075471698113208",0,1,"34_1_34_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"34_1_34_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"34_1_38_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"34_1_44_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"34_1_49_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"34_1_5_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"37_0_37_1"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"37_1_160_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"37_1_37_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"37_1_46_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"37_1_542_1"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"38_0_160_0"
0,1900,"0.971985","241.93","419.4174757281553398",0,1,"38_0_31_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"38_0_37_0"
0,1900,"0.971985","241.93","599.2682926829268293",0,1,"38_0_38_1"
0,1900,"0.971985","241.93","561.6393442622950820",0,1,"38_0_42_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"38_0_44_0"
0,1900,"0.971985","241.93","545.0847457627118644",0,1,"38_0_46_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"38_0_47_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"38_0_49_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"38_0_5_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"38_0_6_1"
0,1900,"0.971985","241.93","455.0000000000000000",0,1,"38_1_132_0"
0,1900,"0.971985","241.93","510.5027932960893855",0,1,"38_1_14_1"
0,1900,"0.971985","241.93","476.4356435643564356",0,1,"38_1_32_0"
0,1900,"0.971985","241.93","512.8730512249443207",0,1,"38_1_38_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"38_1_38_1"
0,1900,"0.971985","241.93","470.0970873786407767",0,1,"38_1_4_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"4_0_1_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"4_0_123_0"
0,1900,"0.971985","241.93","397.1186440677966102",0,1,"4_0_13_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"4_0_15_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"4_0_19_0"
0,1900,"0.971985","241.93","569.6202531645569620",0,1,"4_0_20_0"
0,1900,"0.971985","241.93","477.5342465753424658",0,1,"4_0_21_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"4_0_28_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"4_0_3_0"
0,1900,"0.971985","241.93","500.0000000000000000",0,1,"4_0_4_1"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"4_0_417_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"4_0_421_0"
0,1900,"0.971985","241.93","449.6385542168674699",0,1,"4_0_54_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"4_0_73_0"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"4_0_76_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"4_0_8_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"4_0_80_0"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"4_0_81_0"
0,1900,"0.971985","241.93","534.6268656716417910",0,1,"4_0_83_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"4_0_99_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"410_0_410_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"410_0_410_1"
0,1900,"0.971985","241.93","439.8347107438016529",0,1,"410_1_1_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"410_1_15_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"410_1_16_0"
0,1900,"0.971985","241.93","368.4297520661157025",0,1,"410_1_20_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"410_1_25_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"410_1_29_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"410_1_3_0"
0,1900,"0.971985","241.93","450.3614457831325301",0,1,"410_1_4_1"
0,1900,"0.971985","241.93","691.0843373493975904",0,1,"410_1_410_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"410_1_410_1"
0,1900,"0.971985","241.93","497.3553719008264463",0,1,"410_1_417_0"
0,1900,"0.971985","241.93","360.4800000000000000",0,1,"410_1_71_0"
0,1900,"0.971985","241.93","351.9101123595505618",0,1,"410_1_73_0"
0,1900,"0.971985","241.93","442.5000000000000000",0,1,"410_1_76_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"410_1_82_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"410_1_83_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"410_1_88_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"41_1_13_1"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"41_1_15_1"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"41_1_160_0"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"41_1_31_0"
0,1900,"0.971985","241.93","502.3188405797101449",0,1,"4_1_132_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"4_1_14_1"
0,1900,"0.971985","241.93","286.0465116279069767",0,1,"41_1_41_1"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"41_1_42_0"
0,1900,"0.971985","241.93","454.9090909090909091",0,1,"41_1_44_0"
0,1900,"0.971985","241.93","418.4313725490196078",0,1,"41_1_49_0"
0,1900,"0.971985","241.93","439.6721311475409836",0,1,"41_1_50_0"
0,1900,"0.971985","241.93","510.0000000000000000",0,1,"41_1_60_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"4_1_192_0"
0,1900,"0.971985","241.93","480.7317073170731707",0,1,"4_1_32_0"
0,1900,"0.971985","241.93","450.0000000000000000",0,1,"4_1_38_0"
0,1900,"0.971985","241.93","623.7623762376237624",0,1,"4_1_4_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"4_1_4_1"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"4_1_47_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"417_0_417_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"417_0_417_1"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"417_1_1_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"417_1_120_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"417_1_125_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"417_1_13_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"417_1_15_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"417_1_16_0"
0,1900,"0.971985","241.93","510.0000000000000000",0,1,"417_1_161_0"
0,1900,"0.971985","241.93","420.9836065573770492",0,1,"417_1_19_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"417_1_199_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"417_1_21_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"417_1_28_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"417_1_410_0"
0,1900,"0.971985","241.93","644.8713550600343053",0,1,"417_1_417_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"417_1_417_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"417_1_421_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"417_1_54_0"
0,1900,"0.971985","241.93","581.0000000000000000",0,1,"417_1_73_0"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"417_1_75_0"
0,1900,"0.971985","241.93","540.4918032786885246",0,1,"417_1_81_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"417_1_82_0"
0,1900,"0.971985","241.93","478.2608695652173913",0,1,"417_1_83_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"417_1_84_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"417_1_98_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"417_1_99_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"42_0_42_0"
0,1900,"0.971985","241.93","362.3728813559322034",0,1,"42_0_42_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"421_0_421_0"
0,1900,"0.971985","241.93","171.5060240963855422",0,1,"421_0_421_1"
0,1900,"0.971985","241.93","439.6800000000000000",0,1,"421_1_13_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"421_1_21_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"421_1_3_0"
0,1900,"0.971985","241.93","460.0000000000000000",0,1,"42_1_13_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"421_1_4_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"421_1_410_0"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"421_1_428_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"42_1_15_1"
0,1900,"0.971985","241.93","449.6296296296296296",0,1,"421_1_76_0"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"421_1_99_0"
0,1900,"0.971985","241.93","348.8532110091743119",0,1,"42_1_31_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"42_1_34_0"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"42_1_38_1"
0,1900,"0.971985","241.93","511.8518518518518519",0,1,"42_1_41_1"
0,1900,"0.971985","241.93","445.5432372505543237",0,1,"42_1_42_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"42_1_43_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"42_1_46_0"
0,1900,"0.971985","241.93","441.1200000000000000",0,1,"42_1_47_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"42_1_5_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"42_1_60_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"428_0_428_0"
0,1900,"0.971985","241.93","187.2890888638920135",0,1,"428_0_428_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"428_1_120_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"428_1_199_0"
0,1900,"0.971985","241.93","357.0000000000000000",0,1,"428_1_21_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"428_1_410_0"
0,1900,"0.971985","241.93","499.8406374501992032",0,1,"428_1_428_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"428_1_54_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"428_1_6_0"
0,1900,"0.971985","241.93","420.4838709677419355",0,1,"428_1_71_0"
0,1900,"0.971985","241.93","420.7228915662650602",0,1,"428_1_73_0"
0,1900,"0.971985","241.93","562.5000000000000000",0,1,"428_1_74_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"428_1_76_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"428_1_81_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"428_1_82_0"
0,1900,"0.971985","241.93","530.0000000000000000",0,1,"428_1_84_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"428_1_98_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"43_1_13_1"
0,1900,"0.971985","241.93","457.3770491803278689",0,1,"43_1_15_1"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"43_1_34_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"43_1_38_1"
0,1900,"0.971985","241.93","510.7246376811594203",0,1,"43_1_41_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"43_1_42_0"
0,1900,"0.971985","241.93","320.0000000000000000",0,1,"43_1_43_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"43_1_44_0"
0,1900,"0.971985","241.93","440.9523809523809524",0,1,"43_1_47_0"
0,1900,"0.971985","241.93","586.1538461538461538",0,1,"43_1_5_0"
0,1900,"0.971985","241.93","361.4634146341463415",0,1,"43_1_54_1"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"43_1_60_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"44_0_44_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"44_0_44_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"44_1_13_1"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"44_1_15_1"
0,1900,"0.971985","241.93","384.4247787610619469",0,1,"44_1_31_0"
0,1900,"0.971985","241.93","332.0000000000000000",0,1,"44_1_33_0"
0,1900,"0.971985","241.93","360.7594936708860759",0,1,"44_1_38_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"44_1_42_0"
0,1900,"0.971985","241.93","449.8013245033112583",0,1,"44_1_43_1"
0,1900,"0.971985","241.93","677.7431906614785992",0,1,"44_1_44_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"44_1_49_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"44_1_5_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"44_1_50_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"44_1_60_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"44_1_670_1"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"442_1_125_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"46_0_46_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"46_0_46_1"
0,1900,"0.971985","241.93","395.4820936639118457",0,1,"461_0_461_1"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"461_0_462_1"
0,1900,"0.971985","241.93","570.3797468354430380",0,1,"461_1_461_0"
0,1900,"0.971985","241.93","341.2500000000000000",0,1,"46_1_160_0"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"461_1_61_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"46_1_31_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"46_1_34_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"46_1_38_1"
0,1900,"0.971985","241.93","469.4915254237288136",0,1,"46_1_46_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"46_1_47_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"46_1_49_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"46_1_50_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"462_0_462_1"
0,1900,"0.971985","241.93","120.0000000000000000",0,1,"462_1_462_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"47_0_132_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"47_0_38_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"47_0_47_0"
0,1900,"0.971985","241.93","371.9440124416796267",0,1,"47_0_47_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"47_1_13_1"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"47_1_160_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"47_1_41_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"47_1_42_0"
0,1900,"0.971985","241.93","597.0000000000000000",0,1,"47_1_43_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"47_1_44_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"47_1_46_0"
0,1900,"0.971985","241.93","489.3877551020408163",0,1,"47_1_47_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"47_1_47_1"
0,1900,"0.971985","241.93","528.8888888888888889",0,1,"47_1_49_0"
0,1900,"0.971985","241.93","444.2105263157894737",0,1,"47_1_5_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"47_1_50_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"47_1_54_1"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"47_1_60_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"47_1_609_1"
0,1900,"0.971985","241.93","333.2608695652173913",0,1,"47_1_6_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"49_0_49_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"49_0_49_1"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"49_1_15_1"
0,1900,"0.971985","241.93","671.8181818181818182",0,1,"49_1_31_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"49_1_33_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"49_1_41_1"
0,1900,"0.971985","241.93","481.5652173913043478",0,1,"49_1_42_0"
0,1900,"0.971985","241.93","479.2207792207792208",0,1,"49_1_43_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"49_1_46_0"
0,1900,"0.971985","241.93","444.7422680412371134",0,1,"49_1_47_0"
0,1900,"0.971985","241.93","507.7562326869806094",0,1,"49_1_49_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"49_1_5_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"49_1_60_0"
0,1900,"0.971985","241.93","436.6917293233082707",0,1,"49_1_6_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"50_0_50_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"50_0_50_1"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"501_0_50_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"50_1_160_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"50_1_33_0"
0,1900,"0.971985","241.93","597.0873786407766990",0,1,"50_1_42_0"
0,1900,"0.971985","241.93","619.4539249146757679",0,1,"50_1_44_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"50_1_47_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"50_1_59_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"50_1_670_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"5_0_5_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"5_0_5_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"506_0_506_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"506_1_83_0"
0,1900,"0.971985","241.93","446.1538461538461538",0,1,"5_1_13_1"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"5_1_15_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"5_1_160_0"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"5_1_31_0"
0,1900,"0.971985","241.93","346.6666666666666667",0,1,"5_1_38_1"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"5_1_43_1"
0,1900,"0.971985","241.93","823.4042553191489362",0,1,"5_1_44_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"5_1_47_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"5_1_49_0"
0,1900,"0.971985","241.93","477.7777777777777778",0,1,"5_1_5_0"
0,1900,"0.971985","241.93","400.6451612903225806",0,1,"5_1_50_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"5_1_5_1"
0,1900,"0.971985","241.93","534.5901639344262295",0,1,"5_1_6_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"54_0_43_1"
0,1900,"0.971985","241.93","399.5121951219512195",0,1,"54_0_47_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"54_0_49_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"54_0_54_0"
0,1900,"0.971985","241.93","330.7208872458410351",0,1,"54_0_54_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"54_1_1_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"54_1_125_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"54_1_13_0"
0,1900,"0.971985","241.93","344.2857142857142857",0,1,"54_1_20_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"54_1_21_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"54_1_28_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"54_1_29_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"54_1_4_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"54_1_417_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"54_1_54_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"54_1_54_1"
