"on_time_a","planned_dur_b","p85_pct_b","range7525_b","planned_layover_sec","ampeak_a","pmpeak_a","route_pair"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"54_1_6_0"
0,1900,"0.971985","241.93","459.8360655737704918",0,1,"54_1_76_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"54_1_82_0"
0,1900,"0.971985","241.93","481.9672131147540984",0,1,"54_1_88_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"542_0_42_0"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"547_0_46_0"
0,1900,"0.971985","241.93","210.5084745762711864",0,1,"55_0_55_1"
0,1900,"0.971985","241.93","158.2978723404255319",0,1,"55_1_55_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"554_1_20_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"565_0_125_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"59_0_59_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"59_0_59_1"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"59_1_30_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"59_1_31_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"59_1_33_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"59_1_42_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"59_1_47_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"59_1_50_0"
0,1900,"0.971985","241.93","358.4210526315789474",0,1,"59_1_59_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"60_0_60_0"
0,1900,"0.971985","241.93","239.7947548460661345",0,1,"60_0_60_1"
0,1900,"0.971985","241.93","316.8345323741007194",0,1,"60_1_13_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"60_1_15_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"60_1_30_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"60_1_31_0"
0,1900,"0.971985","241.93","438.0000000000000000",0,1,"60_1_42_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"60_1_43_1"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"60_1_44_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"60_1_49_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"60_1_5_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"60_1_50_0"
0,1900,"0.971985","241.93","563.0769230769230769",0,1,"60_1_54_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"6_0_160_0"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"60_1_60_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"6_0_30_1"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"6_0_31_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"6_0_38_1"
0,1900,"0.971985","241.93","419.2592592592592593",0,1,"6_0_43_1"
0,1900,"0.971985","241.93","400.1652892561983471",0,1,"6_0_47_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"6_0_5_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"605_0_605_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"6_0_6_0"
0,1900,"0.971985","241.93","430.0000000000000000",0,1,"6_0_6_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"607_0_14_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"607_0_501_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"608_1_15_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"609_0_34_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"61_0_61_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"61_0_61_1"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"6_1_120_0"
0,1900,"0.971985","241.93","542.1428571428571429",0,1,"6_1_123_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"6_1_125_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"6_1_128_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"6_1_13_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"6_1_14_0"
0,1900,"0.971985","241.93","489.5397489539748954",0,1,"61_1_461_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"6_1_15_0"
0,1900,"0.971985","241.93","512.5000000000000000",0,1,"61_1_61_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"61_1_61_1"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"6_1_20_0"
0,1900,"0.971985","241.93","320.3225806451612903",0,1,"6_1_21_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"6_1_25_0"
0,1900,"0.971985","241.93","508.9156626506024096",0,1,"6_1_29_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"6_1_3_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"613_0_41_1"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"613_0_49_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"6_1_410_0"
0,1900,"0.971985","241.93","385.4187192118226601",0,1,"6_1_54_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"6_1_6_1"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"6_1_71_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"6_1_74_0"
0,1900,"0.971985","241.93","694.6153846153846154",0,1,"6_1_76_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"6_1_88_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"620_0_13_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"624_0_99_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"640_0_640_0"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"650_0_442_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"660_0_660_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"664_0_664_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"670_0_41_1"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"670_0_44_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"674_0_59_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"693_0_693_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"71_0_71_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"71_0_71_1"
0,1900,"0.971985","241.93","358.5000000000000000",0,1,"71_1_161_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"71_1_19_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"71_1_20_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"71_1_21_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"71_1_25_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"71_1_410_0"
0,1900,"0.971985","241.93","612.5153374233128834",0,1,"71_1_417_0"
0,1900,"0.971985","241.93","540.9836065573770492",0,1,"71_1_54_0"
0,1900,"0.971985","241.93","718.5542168674698795",0,1,"71_1_71_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"71_1_71_1"
0,1900,"0.971985","241.93","450.3614457831325301",0,1,"71_1_73_0"
0,1900,"0.971985","241.93","568.8888888888888889",0,1,"71_1_75_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"71_1_8_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"71_1_81_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"71_1_83_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"71_1_84_0"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"720_0_720_1"
0,1900,"0.971985","241.93","120.0000000000000000",0,1,"720_1_720_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"721_0_721_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"721_0_721_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"721_1_721_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"722_0_722_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"722_1_722_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"73_0_73_0"
0,1900,"0.971985","241.93","133.6391437308868502",0,1,"73_0_73_1"
0,1900,"0.971985","241.93","781.1180124223602484",0,1,"73_0_77_0"
0,1900,"0.971985","241.93","420.5084745762711864",0,1,"73_1_1_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"73_1_120_0"
0,1900,"0.971985","241.93","449.6385542168674699",0,1,"73_1_13_0"
0,1900,"0.971985","241.93","438.6554621848739496",0,1,"73_1_14_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"73_1_15_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"73_1_16_0"
0,1900,"0.971985","241.93","419.2405063291139241",0,1,"73_1_19_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"73_1_20_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"73_1_21_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"73_1_23_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"73_1_25_0"
0,1900,"0.971985","241.93","539.5081967213114754",0,1,"73_1_410_0"
0,1900,"0.971985","241.93","479.0322580645161290",0,1,"73_1_428_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"73_1_554_0"
0,1900,"0.971985","241.93","488.2758620689655172",0,1,"73_1_6_0"
0,1900,"0.971985","241.93","559.8305084745762712",0,1,"73_1_71_0"
0,1900,"0.971985","241.93","470.0502512562814070",0,1,"73_1_73_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"73_1_73_1"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"73_1_74_0"
0,1900,"0.971985","241.93","631.1392405063291139",0,1,"73_1_75_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"73_1_76_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"73_1_8_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"73_1_84_0"
0,1900,"0.971985","241.93","555.2380952380952381",0,1,"73_1_88_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"73_1_9_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"74_0_74_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"74_0_74_1"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"74_1_15_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"74_1_16_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"74_1_19_0"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"74_1_21_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"74_1_28_0"
0,1900,"0.971985","241.93","637.8947368421052632",0,1,"74_1_3_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"74_1_417_0"
0,1900,"0.971985","241.93","518.0000000000000000",0,1,"74_1_73_0"
0,1900,"0.971985","241.93","640.0000000000000000",0,1,"74_1_74_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"74_1_74_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"74_1_75_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"74_1_81_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"74_1_83_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"74_1_98_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"75_0_75_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"75_0_75_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"75_1_1_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"75_1_120_0"
0,1900,"0.971985","241.93","626.7032967032967033",0,1,"75_1_123_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"75_1_185_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"75_1_20_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"75_1_25_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"75_1_410_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"75_1_73_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"75_1_80_0"
0,1900,"0.971985","241.93","630.4761904761904762",0,1,"75_1_83_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"75_1_99_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"76_0_76_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"76_0_76_1"
0,1900,"0.971985","241.93","449.5440729483282675",0,1,"76_1_1_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"76_1_13_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"76_1_15_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"76_1_161_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"76_1_19_0"
0,1900,"0.971985","241.93","378.6206896551724138",0,1,"76_1_20_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"76_1_21_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"76_1_28_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"76_1_4_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"76_1_410_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"76_1_428_0"
0,1900,"0.971985","241.93","649.4366197183098592",0,1,"76_1_6_0"
0,1900,"0.971985","241.93","360.9677419354838710",0,1,"76_1_73_0"
0,1900,"0.971985","241.93","396.0680529300567108",0,1,"76_1_76_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"76_1_76_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"76_1_88_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"77_0_77_0"
0,1900,"0.971985","241.93","182.2253324002799160",0,1,"77_0_77_1"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"77_1_73_1"
0,1900,"0.971985","241.93","419.5396419437340153",0,1,"77_1_77_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"77_1_77_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"78_0_78_0"
0,1900,"0.971985","241.93","54.7308781869688385",0,1,"78_0_78_1"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"78_1_1_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"78_1_125_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"78_1_19_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"78_1_20_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"78_1_28_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"78_1_4_1"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"78_1_410_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"78_1_71_0"
0,1900,"0.971985","241.93","678.0000000000000000",0,1,"78_1_78_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"78_1_83_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"80_0_80_0"
0,1900,"0.971985","241.93","98.3720930232558140",0,1,"80_0_80_1"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"80_1_13_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"80_1_14_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"80_1_15_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"80_1_19_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"80_1_4_1"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"80_1_54_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"80_1_74_0"
0,1900,"0.971985","241.93","487.2000000000000000",0,1,"80_1_76_0"
0,1900,"0.971985","241.93","572.7522935779816514",0,1,"80_1_80_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"80_1_80_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"8_0_8_0"
0,1900,"0.971985","241.93","384.3932411674347158",0,1,"8_0_8_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"81_0_81_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"81_0_81_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"8_1_1_0"
0,1900,"0.971985","241.93","662.9268292682926829",0,1,"81_1_123_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"81_1_13_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"81_1_180_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"81_1_19_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"81_1_20_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"8_1_13_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"81_1_4_1"
0,1900,"0.971985","241.93","479.2561983471074380",0,1,"81_1_410_0"
0,1900,"0.971985","241.93","541.0084033613445378",0,1,"81_1_417_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"8_1_16_0"
0,1900,"0.971985","241.93","749.6385542168674699",0,1,"81_1_73_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"81_1_78_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"81_1_88_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"81_1_98_0"
0,1900,"0.971985","241.93","658.0645161290322581",0,1,"81_1_99_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"8_1_20_0"
0,1900,"0.971985","241.93","443.6363636363636364",0,1,"8_1_28_0"
0,1900,"0.971985","241.93","417.9310344827586207",0,1,"8_1_29_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"8_1_4_1"
0,1900,"0.971985","241.93","840.0000000000000000",0,1,"8_1_76_0"
0,1900,"0.971985","241.93","513.2129963898916968",0,1,"8_1_8_0"
0,1900,"0.971985","241.93","580.8955223880597015",0,1,"8_1_88_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"82_0_82_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"82_0_82_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"82_1_123_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"82_1_199_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"82_1_428_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"82_1_54_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"82_1_71_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"82_1_73_0"
0,1900,"0.971985","241.93","529.0909090909090909",0,1,"82_1_82_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"83_0_83_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"83_0_83_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"83_1_16_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"83_1_161_0"
0,1900,"0.971985","241.93","510.7500000000000000",0,1,"83_1_19_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"83_1_20_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"83_1_29_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"83_1_417_0"
0,1900,"0.971985","241.93","541.4814814814814815",0,1,"83_1_428_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"83_1_54_0"
0,1900,"0.971985","241.93","389.6296296296296296",0,1,"83_1_73_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"83_1_74_0"
0,1900,"0.971985","241.93","390.0000000000000000",0,1,"83_1_75_0"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"83_1_81_0"
0,1900,"0.971985","241.93","380.4366812227074236",0,1,"83_1_83_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"83_1_83_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"83_1_88_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"83_1_99_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"84_0_84_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"84_0_84_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"84_1_123_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"84_1_128_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"84_1_14_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"84_1_15_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"84_1_16_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"84_1_161_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"84_1_180_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"84_1_185_0"
0,1900,"0.971985","241.93","357.6623376623376623",0,1,"84_1_20_0"
0,1900,"0.971985","241.93","390.0000000000000000",0,1,"84_1_25_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"84_1_3_0"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"84_1_4_1"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"84_1_71_0"
0,1900,"0.971985","241.93","390.0000000000000000",0,1,"84_1_73_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"84_1_8_0"
0,1900,"0.971985","241.93","462.1276595744680851",0,1,"84_1_83_0"
0,1900,"0.971985","241.93","374.5945945945945946",0,1,"84_1_84_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"84_1_98_0"
0,1900,"0.971985","241.93","120.0000000000000000",0,1,"85_0_185_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"85_1_21_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"85_1_6_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"88_0_88_0"
0,1900,"0.971985","241.93","544.5812807881773399",0,1,"88_0_88_1"
0,1900,"0.971985","241.93","300.0000000000000000",0,1,"88_1_1_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"88_1_161_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"88_1_21_0"
0,1900,"0.971985","241.93","496.0509554140127389",0,1,"88_1_28_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"88_1_29_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"88_1_3_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"88_1_71_0"
0,1900,"0.971985","241.93","608.8471849865951743",0,1,"88_1_8_0"
0,1900,"0.971985","241.93","525.0319829424307036",0,1,"88_1_88_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"9_0_9_1"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"9_1_25_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"9_1_417_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"9_1_73_0"
0,1900,"0.971985","241.93","600.0000000000000000",0,1,"9_1_80_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"9_1_83_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"9_1_84_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"9_1_9_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"9_1_9_1"
0,1900,"0.971985","241.93","570.3703703703703704",0,1,"93_1_93_1"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"98_0_192_1"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"98_0_98_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"98_1_180_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"98_1_29_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"98_1_78_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"98_1_80_0"
0,1900,"0.971985","241.93","360.0000000000000000",0,1,"98_1_81_0"
0,1900,"0.971985","241.93","450.7317073170731707",0,1,"98_1_9_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"99_0_99_0"
0,1900,"0.971985","241.93","0.00000000000000000000",0,1,"99_0_99_1"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"99_1_120_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"99_1_125_0"
0,1900,"0.971985","241.93","660.0000000000000000",0,1,"99_1_14_0"
0,1900,"0.971985","241.93","456.3025210084033613",0,1,"99_1_16_0"
0,1900,"0.971985","241.93","540.0000000000000000",0,1,"99_1_161_0"
0,1900,"0.971985","241.93","459.3442622950819672",0,1,"99_1_23_0"
0,1900,"0.971985","241.93","780.0000000000000000",0,1,"99_1_28_0"
0,1900,"0.971985","241.93","420.0000000000000000",0,1,"99_1_3_0"
0,1900,"0.971985","241.93","359.2592592592592593",0,1,"99_1_410_0"
0,1900,"0.971985","241.93","720.0000000000000000",0,1,"99_1_501_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"99_1_73_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"99_1_78_0"
0,1900,"0.971985","241.93","480.0000000000000000",0,1,"99_1_84_0"
0,1900,"0.971985","241.93","568.8888888888888889",0,1,"99_1_99_0"
